"Customer ID","Fictional Surname","Age","Gender","Years at address","Employment status","Country","Current debt","Postcode","Income","Own home","CCJs","Loan amount","Outcome"
"992138","Ryley","65","M","3","Self Employed","UK","4990","ST7 2LQ","52000","Own","3","24431","Defaulted"
"730028","Antonio","60","M","20","Unemployed","UK","7750","SW17 8JJ","21500","Own","0","10791","Paid"
"1015092","Cockell","75","M","36","Self Employed","UK","120","SW20 8AG","24000","Own","2","13995","Defaulted"
"988973","Robinson","30","F","6","Unemployed","UK","1180","SW20 8TS","51500","Mortgage","0","9659","Defaulted"
"928841","Lowmax","72","M","14","Employed","UK","1430","SW6 6NH","42500","Own","0","34198","Defaulted"
"765024","Wasp","21","M","1","Employed","UK","8650","SY3 7AN","11000","Own","0","9960","Defaulted"
"695934","Halsey","64","M","23","Unemployed","UK","250","TN13 3BT","41500","Mortgage","1","8374","Defaulted"
"599269","Martin","75","F","3","Employed","UK","0","TN15 6TG","36000","Rent","3","31383","Defaulted"
"741914","Heather","51","M","1","Employed","UK","660","TN2 4UP","24500","Own","1","7250","Paid"
"674486","Sheldon","62","M","36","Unemployed","UK","7080","TN31 6SD","34000","Own","1","20473","Paid"
"826478","Newland","85","F","63","Self Employed","UK","1650","TN33 0JL","46000","Rent","0","1238","Paid"
"1073785","O Rielly","77","F","39","Self Employed","UK","250","TN38 0AQ","45000","Mortgage","0","17268","Paid"
"896318","Williamson","56","M","36","Unemployed","UK","310","TQ10 9NR","33500","Mortgage","1","19778","Paid"
"661245","Thompson","79","F","41","Unemployed","UK","7670","TQ2 6UG","53000","Own","0","33742","Paid"
"882841","Stafford","26","M","7","Self Employed","UK","0","TW10 6DG","51500","Own","3","36713","Defaulted"
"1029562","MacDaid","87","M","25","Unemployed","UK","3320","TW12 1NE","26500","Own","1","7829","Paid"
"833595","McDaid","66","M","2","Self Employed","UK","2660","TW16 5HY","47000","Mortgage","0","8679","Defaulted"
"734912","Ankrah","26","M","2","Self Employed","UK","220","W12 7BG","45000","Rent","0","43697","Paid"
"952445","McKie","72","M","13","Unemployed","UK","5630","W2 3TB","44000","Own","0","2803","Defaulted"
"1048447","Sefi","72","F","30","Unemployed","UK","5400","W3 0NH","30000","Rent","0","25809","Defaulted"
"691809","Wood","43","M","15","Employed","UK","5510","W5 4EU","36500","Mortgage","0","5745","Paid"
"945577","Acquah","73","F","46","Employed","UK","2600","WS13 6XE","52000","Own","2","38697","Paid"
"839467","Ram","82","M","55","Self Employed","UK","8790","EX34 9SU","49500","Rent","1","24016","Defaulted"
"759327","Corbett","58","F","21","Unemployed","UK","30","GL50 2JW","48500","Mortgage","0","1673","Paid"
"967020","Cambell-Gillies","69","F","51","Employed","UK","5840","SO42 7SU","27000","Rent","0","23114","Paid"
"905599","Myah","41","M","19","Retired","UK","4950","CT1 1XR","47500","Rent","1","37825","Paid"
"1055940","Jones","35","M","15","Unemployed","UK","1220","BT61 7EE","48000","Rent","1","10563","Paid"
"1002893","Parikh","38","F","19","Unemployed","UK","4310","BT9 6HT","10000","Own","1","3577","Defaulted"
"707992","Warrilow","68","F","27","Unemployed","UK","7670","BT22 2TE","36000","Own","3","21073","Defaulted"
"624322","Tristram","88","M","37","Unemployed","UK","360","BT9 6LQ","33500","Own","1","21526","Paid"
"716465","Mazzarelli","32","M","15","Unemployed","UK","300","PE31 8UL","40500","Rent","0","15689","Paid"
"645996","Robson","89","F","57","Self Employed","UK","8490","HS2 9AQ","46000","Rent","0","29615","Defaulted"
"951503","Moore","59","M","31","Employed","UK","4470","EH4 2DF","26500","Mortgage","1","5966","Defaulted"
"683901","Olawepo","69","F","44","Self Employed","UK","8300","WV8 1QS","38500","Own","1","978","Paid"
"706995","Thomas","49","F","31","Self Employed","UK","360","BT4 3DX","30000","Mortgage","0","16826","Paid"
"594861","Couch","84","F","5","Employed","UK","4960","BT44 0NQ","52000","Mortgage","1","42590","Paid"
"1069156","Adkins","75","M","49","Unemployed","UK","10","WA2 8SZ","37500","Mortgage","2","20467","Defaulted"
"843225","Desborough","88","M","20","Unemployed","UK","3520","BT79 0YD","21000","Mortgage","2","17222","Paid"
"1017327","East","23","M","6","Self Employed","UK","8050","SA69 9AE","50000","Mortgage","1","24109","Defaulted"
"692992","Holt","28","M","11","Unemployed","UK","8200","DT9 6NW","33000","Own","0","10474","Paid"
"645252","Clarkson","25","M","1","Self Employed","UK","7910","IM3 1LD","40500","Own","2","12963","Defaulted"
"734514","Miller","58","Female","18","Employed","UK","1680","EX10 9JA","21500","Own","0","11063","Paid"
"728779","Russell","25","M","3","Unemployed","UK","5520","PO20 8NQ","52000","Own","2","44179","Defaulted"
"1049339","Hayward","19","M","1","Self Employed","UK","100","SG14 3JA","51500","Mortgage","0","617","Paid"
"878313","Davis","22","M","1","Self Employed","UK","90","WR14 4DL","33000","Own","3","2199","Defaulted"
"1057033","Siddiq","27","M","10","Unemployed","UK","710","SL9 8HT","39500","Own","0","24398","Paid"
"932020","Barber","85","M","51","Self Employed","UK","270","EX10 8HE","39500","Rent","1","31867","Paid"
"1092014","Mengusto","42","M","21","Employed","UK","6720","BH31 7QE","39500","Own","2","3307","Defaulted"
"621261","Rivers","75","M","16","Self Employed","UK","4460","CF14 5ER","54000","Own","0","10383","Defaulted"
"1048208","Raybold","20","M","2","Employed","UK","290","RG17 0EQ","53500","Own","0","16543","Paid"
"1079436","Duthie","39","F","12","Employed","UK","990","CA21 2YT","25000","Mortgage","0","10123","Paid"
"1006221","Clark","62","M","33","Unemployed","UK","210","BH20 7HH","37500","Mortgage","0","35977","Paid"
"653329","Latter","31","M","5","Self Employed","UK","3240","TA24 8HD","29500","Own","2","26399","Defaulted"
"859758","Cash","77","M","18","Employed","UK","820","EH39 4BH","41000","Own","1","37060","Paid"
"565455","Harris","83","M","60","Self Employed","UK","6350","NR19 2DT","54000","Own","1","38267","Paid"
"912944","Vaughan","79","M","15","Employed","UK","6320","KY2 5NE","25000","Mortgage","1","488","Defaulted"
"816285","Gordon","27","M","8","Unemployed","UK","6530","KY16 0EA","24500","Own","1","342","Paid"
"867646","Redshaw","80","M","30","Self Employed","UK","720","BT52 1QT","51000","Own","0","33748","Defaulted"
"569754","Iraji","76","F","44","Self Employed","UK","620","PR9 7NU","40500","Mortgage","0","13325","Paid"
"791378","Rout","33","M","3","Self Employed","UK","6880","KY16 9DG","43000","Own","1","37463","Paid"
"587282","Sampson","56","M","19","Employed","UK","540","GU12 5LJ","32500","Own","0","31212","Paid"
"846166","Shoard","74","F","12","Employed","UK","1840","BT4 2JR","40000","Own","1","9200","Paid"
"637124","Howard","86","F","18","Self Employed","UK","2560","BT62 2LB","28500","Mortgage","1","26412","Defaulted"
"1053003","Bohm","24","F","2","Self Employed","UK","3620","OX18 2JG","44000","Mortgage","1","20886","Paid"
"831145","Jennings","25","M","4","Self Employed","UK","3960","CT21 5NX","53000","Mortgage","0","50858","Paid"
"750900","Blunden","51","M","17","Unemployed","UK","4020","HP10 8NU","43500","Rent","1","32541","Paid"
"1015400","Strocke","65","F","28","Employed","UK","7670","EH10 5DS","45500","Mortgage","0","22158","Paid"
"727298","Hayward","39","F","21","Employed","UK","5910","NG18 2AB","43000","Own","2","18876","Paid"
"887733","Mockbill","85","F","18","Unemployed","UK","1690","NG31 8DW","16000","Own","1","10054","Paid"
"703478","Smith","46","M","9","Employed","UK","8740","BS25 5RE","44500","Rent","2","4294","Defaulted"
"584399","Dewar","80","F","7","Self Employed","UK","1550","PA27 8BZ","45500","Own","0","40126","Paid"
"615258","Parker","87","F","36","Employed","UK","160","BT31 9HQ","18500","Own","3","15058","Defaulted"
"922970","Luke","41","M","15","Unemployed","UK","4490","DE13 9HF","47000","Own","1","27839","Paid"
"924058","Smith","35","M","1","Self Employed","UK","0","TA4 4AA","45000","Own","3","5396","Defaulted"
"1008485","Edwards","89","F","31","Self Employed","UK","390","PH6 2NW","31500","Own","2","20916","Defaulted"
"620141","McMillan","28","M","4","Self Employed","UK","870","BT9 5NA","36500","Mortgage","0","32900","Paid"
"692743","Tulloch","69","F","3","Self Employed","UK","1600","BT67 0SG","39000","Mortgage","2","11056","Defaulted"
"662401","Griffin","35","M","8","Unemployed","UK","0","SY8 1NS","46000","Own","1","3549","Paid"
"683204","Newton","80","M","33","Self Employed","UK","9110","LL77 7UN","50500","Mortgage","1","21456","Defaulted"
"1092742","Ghool","71","M","22","Employed","UK","5820","LA11 7QB","30000","Mortgage","0","4475","Paid"
"760372","Ahmed","69","F","22","Unemployed","UK","310","TW13 6LG","48000","Own","0","9393","Paid"
"735920","Miles","89","F","17","Employed","UK","9590","SE19 2JP","54500","Own","1","27734","Defaulted"
"1059058","Newton","70","F","28","Unemployed","UK","2460","BH24 2HR","13500","Own","0","1155","Defaulted"
"734941","Thomson","47","F","7","Unemployed","UK","4280","BT93 1UN","46000","Own","3","26156","Defaulted"
"974242","Blunt","47","F","26","Unemployed","UK","2390","BL1 6JZ","39500","Mortgage","1","2036","Paid"
"1086813","Todd","46","F","17","Unemployed","UK","1860","GL7 4BE","27500","Own","1","7137","Defaulted"
"1050632","Fennelly","23","F","3","Self Employed","UK","6110","SW6 3RT","41000","Mortgage","2","16199","Defaulted"
"948003","Shaw","81","M","47","Self Employed","UK","3990","HG1 4SR","49500","Mortgage","1","23302","Paid"
"1008806","Graham","26","F","1","Self Employed","UK","1180","LL40 2ER","38500","Mortgage","0","6274","Defaulted"
"929531","Sachdev","29","M","3","Unemployed","UK","240","BT34 2JX","27500","Own","0","11517","Paid"
"645789","Whitehouse","70","F","27","Self Employed","UK","5480","BH18 8BT","25000","Own","0","11166","Paid"
"794957","Whiting","67","M","29","Self Employed","UK","290","CH60 8QQ","23500","Own","0","1256","Paid"
"678963","Moreland","45","M","22","Unemployed","UK","8710","BT19 1TE","54500","Own","0","32532","Defaulted"
"645356","Mather","85","F","46","Self Employed","UK","1610","PA20 9EH","42000","Own","1","1705","Paid"
"850364","Ghouri","59","M","25","Self Employed","UK","130","CV22 6HP","36000","Own","0","3841","Paid"
"893367","Sayers","73","M","21","Self Employed","UK","90","SA3 5SW","44500","Mortgage","1","12761","Paid"
"780640","Geraghti","68","M","40","Self Employed","UK","4700","BT55 7DJ","36500","Rent","3","32531","Paid"
"754901","Lowe","82","M","3","Unemployed","UK","8390","TN13 2JL","33000","Own","1","6639","Defaulted"
"765671","Seacombe","48","F","13","Self Employed","UK","1480","TN26 3SA","33000","Rent","1","20608","Paid"
"992335","Goodbun","27","M","1","Self Employed","UK","3060","RH1 6LZ","21500","Mortgage","1","8102","Defaulted"
"825686","Patel","78","F","3","Self Employed","UK","60","BS10 6TQ","29500","Mortgage","0","12743","Defaulted"
"628244","Gibson","86","F","30","Self Employed","UK","8950","FK5 3EB","54500","Own","0","51367","Defaulted"
"1011063","Bryk","25","M","1","Self Employed","UK","1760","IP32 6BG","43000","Own","0","6500","Defaulted"
"939656","Bailey","83","M","31","Self Employed","UK","1460","S74 8ET","26500","Mortgage","1","5528","Defaulted"
"639755","Simmons","88","F","29","Self Employed","UK","6660","G11 7JD","46500","Own","0","27796","Paid"
"708417","Hall","74","F","48","Self Employed","UK","770","SO43 7DT","23000","Own","0","14541","Paid"
"917613","Ibrahim","27","F","6","Unemployed","UK","1980","BT34 3RJ","34000","Rent","1","31707","Paid"
"910058","Perkins","22","M","5","Self Employed","UK","6260","NR21 7LF","12500","Rent","0","4799","Paid"
"564441","Mawire","72","M","29","Unemployed","UK","2040","TA18 8LT","42000","Own","1","37797","Paid"
"963636","Cooper","54","F","9","Unemployed","UK","7080","TQ6 9HG","34000","Mortgage","1","1605","Paid"
"673584","Walton","65","M","47","Unemployed","UK","3760","CR0 5QD","37500","Own","0","11489","Paid"
"629280","Galuszewski","46","M","11","Unemployed","UK","3090","KY16 9AZ","51500","Own","2","1374","Defaulted"
"675135","Scollick","56","M","16","Self Employed","UK","1420","BT36 6SB","39500","Own","0","14201","Defaulted"
"666068","Stenning","24","F","5","Self Employed","UK","240","EH4 1TA","30000","Own","3","25717","Defaulted"
"948608","Achille","81","F","16","Unemployed","UK","9890","EX10 8HP","35000","Own","1","23369","Defaulted"
"641550","Simmonette","60","F","12","Unemployed","UK","3870","RG22 5LT","49500","Own","1","3710","Paid"
"728108","Paraskeva","88","M","5","Unemployed","UK","1440","BT47 3YJ","39500","Own","0","7273","Paid"
"931707","Hudgekinson","89","F","18","Unemployed","UK","0","RG41 2PH","37500","Mortgage","0","29519","Defaulted"
"574390","Owen","56","F","31","Self Employed","UK","30","IP18 6JT","18000","Mortgage","1","6509","Paid"
"662799","Penn","47","F","15","Self Employed","UK","8350","BT40 2QA","45000","Own","1","43600","Defaulted"
"973657","Bagley","68","F","17","Self Employed","UK","9520","BT40 2QR","30500","Mortgage","3","3867","Defaulted"
"1083702","Holmes","73","F","32","Unemployed","UK","4730","JE2 6FJ","27500","Own","0","5041","Paid"
"947520","Kane","46","F","18","Unemployed","UK","4290","BT42 3NF","33500","Rent","2","24162","Defaulted"
"746666","Rafferty","23","F","3","Self Employed","UK","2340","BT43 5NG","38000","Own","3","16354","Defaulted"
"714724","Woodward","34","F","2","Unemployed","UK","840","BT35 0AJ","11500","Own","0","4728","Paid"
"922103","Blake","45","F","24","Unemployed","UK","2960","BB1 2RB","54500","Rent","0","37607","Defaulted"
"753159","Pritchard","57","F","39","Unemployed","UK","9210","BT28 2SW","40500","Own","0","20499","Defaulted"
"744042","Strowger","40","M","12","Self Employed","UK","3820","LS29 0QZ","48500","Own","1","18795","Defaulted"
"870018","Hinchcliffe","73","F","53","Self Employed","UK","7850","CV3 5AT","37500","Mortgage","2","3170","Defaulted"
"834260","Anderson","17","M","1","Unemployed","UK","170","BT47 6FY","26000","Own","0","1363","Defaulted"
"560150","Cockerell","65","F","37","Self Employed","UK","5630","BT32 4PE","50000","Own","0","46375","Paid"
"1050624","Hudson","81","M","62","Employed","UK","180","NR12 8PN","27500","Own","3","5538","Defaulted"
"823285","Coomer","52","F","1","Unemployed","UK","8810","NN4 9SE","17000","Own","3","9777","Defaulted"
"572968","Buskin","48","F","12","Unemployed","UK","140","EH39 5EQ","48000","Rent","1","10496","Paid"
"672440","Cameron","34","F","3","Self Employed","UK","4750","BT47 6LS","52000","Mortgage","2","46916","Paid"
"769988","Wheeler","43","M","9","Self Employed","UK","590","AB34 5HN","24000","Mortgage","3","7493","Defaulted"
"618120","Kennedy","57","M","26","Employed","UK","7070","AL2 2BE","40000","Rent","1","31528","Defaulted"
"933906","Nash","77","M","44","Unemployed","UK","760","BA7 7EA","41500","Rent","2","37770","Defaulted"
"686198","MacLean","47","M","26","Self Employed","UK","4710","BD11 1DA","35000","Own","3","11159","Defaulted"
"755811","Rogers","61","M","17","Employed","UK","9410","BD20 9HW","28500","Own","1","22550","Paid"
"809331","Kelly","69","M","29","Self Employed","UK","1960","BH23 1QJ","34500","Own","0","9509","Paid"
"617374","Russell","54","M","12","Unemployed","UK","0","BN1 5DG","18000","Own","2","6678","Defaulted"
"846514","Kennedy","77","M","55","Self Employed","UK","9170","BN2 9YA","54500","Own","1","16560","Defaulted"
"561343","Cother","60","F","16","Unemployed","UK","2630","BN3 1FB","37000","Own","0","30007","Paid"
"831688","Cariss","57","F","37","Self Employed","UK","7490","BN3 3DB","14000","Mortgage","1","7084","Paid"
"802683","Toller","60","M","21","Self Employed","UK","8630","BN3 3RT","40000","Own","3","22494","Defaulted"
"573339","Leigh Myers","34","F","16","Self Employed","UK","6920","BN3 4GG","40000","Own","0","9609","Paid"
"881967","Kapoor","59","M","12","Unemployed","UK","6310","BN3 6HB","52000","Own","0","10846","Paid"
"778950","Ghenta","38","M","15","Self Employed","UK","0","BS20 8ND","29000","Own","0","6820","Paid"
"856964","Shah","55","F","18","Employed","UK","7200","BS40 6JD","44000","Own","1","42057","Paid"
"1092465","Kaushal","30","M","3","Self Employed","UK","5780","BS6 5SJ","43500","Rent","3","20719","Defaulted"
"772695","Reeve","45","F","20","Unemployed","UK","2620","BS6 7NY","49500","Mortgage","2","13360","Paid"
"878044","Crossley","39","M","9","Unemployed","UK","3180","BS8 2UU","45000","Own","0","11591","Paid"
"809818","Benewith","78","M","2","Self Employed","UK","4560","BT20 5HX","49500","Mortgage","1","22055","Paid"
"581109","Collingbourne","40","F","6","Employed","UK","3650","BT21 0DG","35500","Own","2","27001","Paid"
"810211","Dobson","63","F","1","Unemployed","UK","7620","BT27 4AN","53000","Mortgage","0","52245","Defaulted"
"1006114","Fuller","65","F","11","Unemployed","UK","1780","BT32 3RL","32000","Mortgage","0","31235","Defaulted"
"1090560","Wickham","38","M","21","Self Employed","UK","90","BT32 4HA","47500","Rent","2","32337","Defaulted"
"865754","Dodd","22","M","4","Self Employed","UK","4650","BT32 4HE","48500","Mortgage","0","3003","Paid"
"823347","Sharma","37","M","14","Self Employed","UK","6470","BT34 4NP","43500","Mortgage","1","23900","Paid"
"710494","Henderson","64","M","1","Self Employed","UK","60","BT38 9EL","46500","Mortgage","0","35463","Defaulted"
"857886","Buey","34","F","10","Self Employed","UK","250","BT39 9NT","48500","Mortgage","3","16441","Paid"
"975730","Wade","24","F","6","Employed","UK","8040","BT4 2GB","54000","Mortgage","0","21969","Defaulted"
